enzyme	rate	source	reaction	cid	acceptor
UGT74N1		GT-Predict extensions	0	637540	2-Hydroxycinnamic acid
UGT75L2		GT-Predict extensions	1	637540	2-Hydroxycinnamic acid
UGT85A20		GT-Predict extensions	0	637540	2-Hydroxycinnamic acid
UGT73Q1		GT-Predict extensions	0	637540	2-Hydroxycinnamic acid
UGT73A12		GT-Predict extensions	1	637540	2-Hydroxycinnamic acid
UGT86A5		GT-Predict extensions	0	637540	2-Hydroxycinnamic acid
UGT94E2		GT-Predict extensions	0	637540	2-Hydroxycinnamic acid
UGT84C2		GT-Predict extensions	1	637540	2-Hydroxycinnamic acid
UGT85B2		GT-Predict extensions	0	637540	2-Hydroxycinnamic acid
UGT74H5		GT-Predict extensions	1	637540	2-Hydroxycinnamic acid
UGT88C4		GT-Predict extensions	0	637540	2-Hydroxycinnamic acid
UGT74H6		GT-Predict extensions	1	637540	2-Hydroxycinnamic acid
UGT75E3		GT-Predict extensions	0	637540	2-Hydroxycinnamic acid
At_73C4		GT-Predict	0	7257	3,4-Dichloroaniline
At_78D1		GT-Predict	0	7257	3,4-Dichloroaniline
At_76E5		GT-Predict	0	7257	3,4-Dichloroaniline
At_73C7		GT-Predict	0	7257	3,4-Dichloroaniline
At_73B2		GT-Predict	0	7257	3,4-Dichloroaniline
At_76C4		GT-Predict	0	7257	3,4-Dichloroaniline
At_72E1		GT-Predict	0	7257	3,4-Dichloroaniline
At_89C1		GT-Predict	0	7257	3,4-Dichloroaniline
At_85A5		GT-Predict	0	7257	3,4-Dichloroaniline
At_85A4		GT-Predict	1	7257	3,4-Dichloroaniline
At_71B8		GT-Predict	0	7257	3,4-Dichloroaniline
At_76E4		GT-Predict	0	7257	3,4-Dichloroaniline
At_76E2		GT-Predict	0	7257	3,4-Dichloroaniline
At_76E1		GT-Predict	0	7257	3,4-Dichloroaniline
At_71C5		GT-Predict	0	7257	3,4-Dichloroaniline
At_72B3		GT-Predict	1	7257	3,4-Dichloroaniline
At_76E11		GT-Predict	0	7257	3,4-Dichloroaniline
At_75D1		GT-Predict	0	7257	3,4-Dichloroaniline
At_72C1		GT-Predict	0	7257	3,4-Dichloroaniline
At_72B1		GT-Predict	1	7257	3,4-Dichloroaniline
At_84B2		GT-Predict	0	7257	3,4-Dichloroaniline
At_71C1		GT-Predict	0	7257	3,4-Dichloroaniline
At_71C2		GT-Predict	0	7257	3,4-Dichloroaniline
At_89B1		GT-Predict	0	7257	3,4-Dichloroaniline
At_74F1		GT-Predict	0	7257	3,4-Dichloroaniline
At_72E2		GT-Predict	1	7257	3,4-Dichloroaniline
At_72E3		GT-Predict	0	7257	3,4-Dichloroaniline
At_71C3		GT-Predict	0	7257	3,4-Dichloroaniline
At_71C4		GT-Predict	0	7257	3,4-Dichloroaniline
At_71B1		GT-Predict	0	7257	3,4-Dichloroaniline
At_73B3		GT-Predict	0	7257	3,4-Dichloroaniline
At_78D2		GT-Predict	0	7257	3,4-Dichloroaniline
At_71B6		GT-Predict	0.5	7257	3,4-Dichloroaniline
At_73B1		GT-Predict	0	7257	3,4-Dichloroaniline
At_71B5		GT-Predict	0	7257	3,4-Dichloroaniline
At_88A1		GT-Predict	0	7257	3,4-Dichloroaniline
At_73C3		GT-Predict	0	7257	3,4-Dichloroaniline
At_73B5		GT-Predict	0	7257	3,4-Dichloroaniline
At_76E12		GT-Predict	0	7257	3,4-Dichloroaniline
VVGT1		GT-Predict	0	7257	3,4-Dichloroaniline
At_72D1		GT-Predict	0	7257	3,4-Dichloroaniline
At_74B1		GT-Predict	0	7257	3,4-Dichloroaniline
At_73C5		GT-Predict	0	7257	3,4-Dichloroaniline
At_73C6		GT-Predict	0	7257	3,4-Dichloroaniline
At_73C1		GT-Predict	0	7257	3,4-Dichloroaniline
At_73B4		GT-Predict	0	7257	3,4-Dichloroaniline
At_74F2		GT-Predict	0	7257	3,4-Dichloroaniline
At_84A3		GT-Predict	0	7257	3,4-Dichloroaniline
At_84A4		GT-Predict	0	7257	3,4-Dichloroaniline
At_84B1		GT-Predict	0	7257	3,4-Dichloroaniline
At_84A2		GT-Predict	0	7257	3,4-Dichloroaniline
At_84A1		GT-Predict	0	7257	3,4-Dichloroaniline
At_75B1		GT-Predict	0	7257	3,4-Dichloroaniline
UGT71G1		GT-Predict extensions	0	7257	3,4-Dichloroaniline
UGT78G1		GT-Predict extensions	0	7257	3,4-Dichloroaniline
OleD		GT-Predict extensions	1	7257	3,4-Dichloroaniline
UGT72B10		GT-Predict extensions	0	7257	3,4-Dichloroaniline
UGT74P1		GT-Predict extensions	0	7257	3,4-Dichloroaniline
UGT73A10		GT-Predict extensions	0	7257	3,4-Dichloroaniline
UGT74N1		GT-Predict extensions	0	7257	3,4-Dichloroaniline
UGT75L2		GT-Predict extensions	0	7257	3,4-Dichloroaniline
UGT85A20		GT-Predict extensions	0	7257	3,4-Dichloroaniline
UGT73Q1		GT-Predict extensions	0	7257	3,4-Dichloroaniline
UGT73A12		GT-Predict extensions	0	7257	3,4-Dichloroaniline
UGT86A5		GT-Predict extensions	0	7257	3,4-Dichloroaniline
UGT94E2		GT-Predict extensions	1	7257	3,4-Dichloroaniline
UGT84C2		GT-Predict extensions	0	7257	3,4-Dichloroaniline
UGT85B2		GT-Predict extensions	0	7257	3,4-Dichloroaniline
UGT74H5		GT-Predict extensions	0	7257	3,4-Dichloroaniline
UGT88C4		GT-Predict extensions	0	7257	3,4-Dichloroaniline
UGT74H6		GT-Predict extensions	0	7257	3,4-Dichloroaniline
UGT75E3		GT-Predict extensions	0	7257	3,4-Dichloroaniline
At_73C4		GT-Predict	0	72	3,4-Dihydroxybenzoic acid
At_78D1		GT-Predict	0	72	3,4-Dihydroxybenzoic acid
At_76E5		GT-Predict	0	72	3,4-Dihydroxybenzoic acid
At_73C7		GT-Predict	0	72	3,4-Dihydroxybenzoic acid
At_73B2		GT-Predict	0	72	3,4-Dihydroxybenzoic acid
At_76C4		GT-Predict	0	72	3,4-Dihydroxybenzoic acid
At_72E1		GT-Predict	0.5	72	3,4-Dihydroxybenzoic acid
At_89C1		GT-Predict	0	72	3,4-Dihydroxybenzoic acid
At_85A5		GT-Predict	0.5	72	3,4-Dihydroxybenzoic acid
At_85A4		GT-Predict	0	72	3,4-Dihydroxybenzoic acid
At_71B8		GT-Predict	0	72	3,4-Dihydroxybenzoic acid
At_76E4		GT-Predict	0	72	3,4-Dihydroxybenzoic acid
At_76E2		GT-Predict	0	72	3,4-Dihydroxybenzoic acid
At_76E1		GT-Predict	0.5	72	3,4-Dihydroxybenzoic acid
At_71C5		GT-Predict	0.5	72	3,4-Dihydroxybenzoic acid
At_72B3		GT-Predict	0.5	72	3,4-Dihydroxybenzoic acid
At_76E11		GT-Predict	0	72	3,4-Dihydroxybenzoic acid
At_75D1		GT-Predict	0	72	3,4-Dihydroxybenzoic acid
At_72C1		GT-Predict	0	72	3,4-Dihydroxybenzoic acid
At_72B1		GT-Predict	1	72	3,4-Dihydroxybenzoic acid
At_84B2		GT-Predict	0.5	72	3,4-Dihydroxybenzoic acid
At_71C1		GT-Predict	1	72	3,4-Dihydroxybenzoic acid
At_71C2		GT-Predict	0.5	72	3,4-Dihydroxybenzoic acid
At_89B1		GT-Predict	1	72	3,4-Dihydroxybenzoic acid
At_74F1		GT-Predict	0.5	72	3,4-Dihydroxybenzoic acid
At_72E2		GT-Predict	0.5	72	3,4-Dihydroxybenzoic acid
At_72E3		GT-Predict	0.5	72	3,4-Dihydroxybenzoic acid
At_71C3		GT-Predict	1	72	3,4-Dihydroxybenzoic acid
At_71C4		GT-Predict	1	72	3,4-Dihydroxybenzoic acid
At_71B1		GT-Predict	1	72	3,4-Dihydroxybenzoic acid
At_73B3		GT-Predict	1	72	3,4-Dihydroxybenzoic acid
At_78D2		GT-Predict	1	72	3,4-Dihydroxybenzoic acid
At_71B6		GT-Predict	0	72	3,4-Dihydroxybenzoic acid
At_73B1		GT-Predict	0	72	3,4-Dihydroxybenzoic acid
At_71B5		GT-Predict	0	72	3,4-Dihydroxybenzoic acid
At_88A1		GT-Predict	0	72	3,4-Dihydroxybenzoic acid
At_73C3		GT-Predict	0	72	3,4-Dihydroxybenzoic acid
At_73B5		GT-Predict	0	72	3,4-Dihydroxybenzoic acid
At_76E12		GT-Predict	0	72	3,4-Dihydroxybenzoic acid
VVGT1		GT-Predict	0.5	72	3,4-Dihydroxybenzoic acid
At_72D1		GT-Predict	1	72	3,4-Dihydroxybenzoic acid
At_74B1		GT-Predict	0	72	3,4-Dihydroxybenzoic acid
At_73C5		GT-Predict	0	72	3,4-Dihydroxybenzoic acid
At_73C6		GT-Predict	0	72	3,4-Dihydroxybenzoic acid
At_73C1		GT-Predict	0.5	72	3,4-Dihydroxybenzoic acid
At_73B4		GT-Predict	1	72	3,4-Dihydroxybenzoic acid
At_74F2		GT-Predict	1	72	3,4-Dihydroxybenzoic acid
At_84A3		GT-Predict	0	72	3,4-Dihydroxybenzoic acid
At_84A4		GT-Predict	0	72	3,4-Dihydroxybenzoic acid
At_84B1		GT-Predict	0	72	3,4-Dihydroxybenzoic acid
At_84A2		GT-Predict	0	72	3,4-Dihydroxybenzoic acid
At_84A1		GT-Predict	1	72	3,4-Dihydroxybenzoic acid
At_75B1		GT-Predict	1	72	3,4-Dihydroxybenzoic acid
UGT71G1		GT-Predict extensions	1	72	3,4-Dihydroxybenzoic acid
UGT78G1		GT-Predict extensions	1	72	3,4-Dihydroxybenzoic acid
OleD		GT-Predict extensions	1	72	3,4-Dihydroxybenzoic acid
UGT72B10		GT-Predict extensions	1	72	3,4-Dihydroxybenzoic acid
UGT74P1		GT-Predict extensions	0	72	3,4-Dihydroxybenzoic acid
UGT73A10		GT-Predict extensions	1	72	3,4-Dihydroxybenzoic acid
UGT74N1		GT-Predict extensions	0	72	3,4-Dihydroxybenzoic acid
UGT75L2		GT-Predict extensions	1	72	3,4-Dihydroxybenzoic acid
UGT85A20		GT-Predict extensions	0	72	3,4-Dihydroxybenzoic acid
UGT73Q1		GT-Predict extensions	0	72	3,4-Dihydroxybenzoic acid
UGT73A12		GT-Predict extensions	1	72	3,4-Dihydroxybenzoic acid
UGT86A5		GT-Predict extensions	0	72	3,4-Dihydroxybenzoic acid
UGT94E2		GT-Predict extensions	0	72	3,4-Dihydroxybenzoic acid
UGT84C2		GT-Predict extensions	1	72	3,4-Dihydroxybenzoic acid
UGT85B2		GT-Predict extensions	0	72	3,4-Dihydroxybenzoic acid
UGT74H5		GT-Predict extensions	1	72	3,4-Dihydroxybenzoic acid
UGT88C4		GT-Predict extensions	0	72	3,4-Dihydroxybenzoic acid
UGT74H6		GT-Predict extensions	0	72	3,4-Dihydroxybenzoic acid
UGT75E3		GT-Predict extensions	0	72	3,4-Dihydroxybenzoic acid
At_73C4		GT-Predict	0	689043	Caffeic acid
At_78D1		GT-Predict	0	689043	Caffeic acid
At_76E5		GT-Predict	0	689043	Caffeic acid
At_73C7		GT-Predict	0	689043	Caffeic acid
At_73B2		GT-Predict	0	689043	Caffeic acid
At_76C4		GT-Predict	0	689043	Caffeic acid
At_72E1		GT-Predict	0	689043	Caffeic acid
At_89C1		GT-Predict	0	689043	Caffeic acid
At_85A5		GT-Predict	0	689043	Caffeic acid
At_85A4		GT-Predict	0	689043	Caffeic acid
At_71B8		GT-Predict	1	689043	Caffeic acid
At_76E4		GT-Predict	0	689043	Caffeic acid
At_76E2		GT-Predict	0	689043	Caffeic acid
At_76E1		GT-Predict	0	689043	Caffeic acid
At_71C5		GT-Predict	0	689043	Caffeic acid
At_72B3		GT-Predict	0	689043	Caffeic acid
At_76E11		GT-Predict	0	689043	Caffeic acid
At_75D1		GT-Predict	0	689043	Caffeic acid
At_72C1		GT-Predict	0	689043	Caffeic acid
At_72B1		GT-Predict	0	689043	Caffeic acid
At_84B2		GT-Predict	0	689043	Caffeic acid
At_71C1		GT-Predict	1	689043	Caffeic acid
At_71C2		GT-Predict	1	689043	Caffeic acid
At_89B1		GT-Predict	1	689043	Caffeic acid
At_74F1		GT-Predict	0.5	689043	Caffeic acid
At_72E2		GT-Predict	1	689043	Caffeic acid
At_72E3		GT-Predict	1	689043	Caffeic acid
At_71C3		GT-Predict	1	689043	Caffeic acid
At_71C4		GT-Predict	1	689043	Caffeic acid
At_71B1		GT-Predict	1	689043	Caffeic acid
At_73B3		GT-Predict	1	689043	Caffeic acid
At_78D2		GT-Predict	1	689043	Caffeic acid
At_71B6		GT-Predict	0	689043	Caffeic acid
At_73B1		GT-Predict	0	689043	Caffeic acid
At_71B5		GT-Predict	0	689043	Caffeic acid
At_88A1		GT-Predict	0	689043	Caffeic acid
At_73C3		GT-Predict	0	689043	Caffeic acid
At_73B5		GT-Predict	1	689043	Caffeic acid
At_76E12		GT-Predict	1	689043	Caffeic acid
VVGT1		GT-Predict	1	689043	Caffeic acid
At_72D1		GT-Predict	0	689043	Caffeic acid
At_74B1		GT-Predict	0	689043	Caffeic acid
At_73C5		GT-Predict	0	689043	Caffeic acid
At_73C6		GT-Predict	0	689043	Caffeic acid
At_73C1		GT-Predict	0.5	689043	Caffeic acid
At_73B4		GT-Predict	0	689043	Caffeic acid
At_74F2		GT-Predict	0	689043	Caffeic acid
At_84A3		GT-Predict	1	689043	Caffeic acid
At_84A4		GT-Predict	1	689043	Caffeic acid
At_84B1		GT-Predict	1	689043	Caffeic acid
At_84A2		GT-Predict	1	689043	Caffeic acid
At_84A1		GT-Predict	1	689043	Caffeic acid
At_75B1		GT-Predict	1	689043	Caffeic acid
UGT71G1		GT-Predict extensions	1	689043	Caffeic acid
UGT78G1		GT-Predict extensions	1	689043	Caffeic acid
UGT72B10		GT-Predict extensions	1	689043	Caffeic acid
UGT74P1		GT-Predict extensions	0	689043	Caffeic acid
UGT73A10		GT-Predict extensions	1	689043	Caffeic acid
UGT74N1		GT-Predict extensions	0	689043	Caffeic acid
UGT75L2		GT-Predict extensions	1	689043	Caffeic acid
UGT85A20		GT-Predict extensions	1	689043	Caffeic acid
UGT73Q1		GT-Predict extensions	0	689043	Caffeic acid
UGT73A12		GT-Predict extensions	1	689043	Caffeic acid
UGT86A5		GT-Predict extensions	0	689043	Caffeic acid
UGT94E2		GT-Predict extensions	0	689043	Caffeic acid
UGT84C2		GT-Predict extensions	1	689043	Caffeic acid
UGT85B2		GT-Predict extensions	0	689043	Caffeic acid
UGT74H5		GT-Predict extensions	1	689043	Caffeic acid
UGT88C4		GT-Predict extensions	0	689043	Caffeic acid
UGT74H6		GT-Predict extensions	0	689043	Caffeic acid
UGT75E3		GT-Predict extensions	1	689043	Caffeic acid
UGT72AY1		https://doi.org/10.1104/pp.20.00953	1	91747288	3-Hydroxy-alpha-ionol
UGT73A24		https://doi.org/10.1104/pp.20.00953	1	91747288	3-Hydroxy-alpha-ionol
UGT73A25		https://doi.org/10.1104/pp.20.00953	1	91747288	3-Hydroxy-alpha-ionol
UGT85A73		https://doi.org/10.1104/pp.20.00953		91747288	3-Hydroxy-alpha-ionol
UGT72AY1		https://doi.org/10.1104/pp.20.00953		11344809	3-Hydroxy-alpha-ionone
UGT73A24		https://doi.org/10.1104/pp.20.00953		11344809	3-Hydroxy-alpha-ionone
UGT73A25		https://doi.org/10.1104/pp.20.00953		11344809	3-Hydroxy-alpha-ionone
UGT85A73		https://doi.org/10.1104/pp.20.00953		11344809	3-Hydroxy-alpha-ionone
UGT71L2		https://doi.org/10.1093/jxb/eraa562	0	637541	3-Hydroxycinnamic acid
UGT72AY1		https://doi.org/10.1104/pp.20.00953	1	5370052	3-Oxo-alpha-ionol
UGT73A24		https://doi.org/10.1104/pp.20.00953	1	5370052	3-Oxo-alpha-ionol
UGT73A25		https://doi.org/10.1104/pp.20.00953	1	5370052	3-Oxo-alpha-ionol
UGT85A73		https://doi.org/10.1104/pp.20.00953	0	5370052	3-Oxo-alpha-ionol
At_73C4		GT-Predict	0	637541	3-Hydroxycinnamic acid
At_78D1		GT-Predict	0	637541	3-Hydroxycinnamic acid
At_76E5		GT-Predict	0	637541	3-Hydroxycinnamic acid
At_73C7		GT-Predict	0	637541	3-Hydroxycinnamic acid
At_73B2		GT-Predict	0	637541	3-Hydroxycinnamic acid
At_76C4		GT-Predict	0	637541	3-Hydroxycinnamic acid
At_72E1		GT-Predict	0.5	637541	3-Hydroxycinnamic acid
At_89C1		GT-Predict	0	637541	3-Hydroxycinnamic acid
At_85A5		GT-Predict	0	637541	3-Hydroxycinnamic acid
At_85A4		GT-Predict	0	637541	3-Hydroxycinnamic acid
At_71B8		GT-Predict	0.5	637541	3-Hydroxycinnamic acid
At_76E4		GT-Predict	0.5	637541	3-Hydroxycinnamic acid
At_76E2		GT-Predict	0	637541	3-Hydroxycinnamic acid
At_76E1		GT-Predict	0.5	637541	3-Hydroxycinnamic acid
At_71C5		GT-Predict	0	637541	3-Hydroxycinnamic acid
At_72B3		GT-Predict	0	637541	3-Hydroxycinnamic acid
At_76E11		GT-Predict	0	637541	3-Hydroxycinnamic acid
At_75D1		GT-Predict	0.5	637541	3-Hydroxycinnamic acid
At_72C1		GT-Predict	0	637541	3-Hydroxycinnamic acid
At_72B1		GT-Predict	0	637541	3-Hydroxycinnamic acid
At_84B2		GT-Predict	0	637541	3-Hydroxycinnamic acid
At_71C1		GT-Predict	0	637541	3-Hydroxycinnamic acid
At_71C2		GT-Predict	0	637541	3-Hydroxycinnamic acid
At_89B1		GT-Predict	0.5	637541	3-Hydroxycinnamic acid
At_74F1		GT-Predict	0.5	637541	3-Hydroxycinnamic acid
At_72E2		GT-Predict	1	637541	3-Hydroxycinnamic acid
At_72E3		GT-Predict	0.5	637541	3-Hydroxycinnamic acid
At_71C3		GT-Predict	0	637541	3-Hydroxycinnamic acid
At_71C4		GT-Predict	0.5	637541	3-Hydroxycinnamic acid
At_71B1		GT-Predict	0	637541	3-Hydroxycinnamic acid
At_73B3		GT-Predict	0	637541	3-Hydroxycinnamic acid
At_78D2		GT-Predict	0	637541	3-Hydroxycinnamic acid
At_71B6		GT-Predict	0	637541	3-Hydroxycinnamic acid
At_73B1		GT-Predict	0	637541	3-Hydroxycinnamic acid
At_71B5		GT-Predict	0	637541	3-Hydroxycinnamic acid
At_88A1		GT-Predict	0	637541	3-Hydroxycinnamic acid
At_73C3		GT-Predict	0	637541	3-Hydroxycinnamic acid
At_73B5		GT-Predict	0	637541	3-Hydroxycinnamic acid
At_76E12		GT-Predict	0	637541	3-Hydroxycinnamic acid
VVGT1		GT-Predict	0	637541	3-Hydroxycinnamic acid
At_72D1		GT-Predict	0.5	637541	3-Hydroxycinnamic acid
At_74B1		GT-Predict	0	637541	3-Hydroxycinnamic acid
At_73C5		GT-Predict	0	637541	3-Hydroxycinnamic acid
At_73C6		GT-Predict	0	637541	3-Hydroxycinnamic acid
At_73C1		GT-Predict	0	637541	3-Hydroxycinnamic acid
At_73B4		GT-Predict	0	637541	3-Hydroxycinnamic acid
At_74F2		GT-Predict	0	637541	3-Hydroxycinnamic acid
At_84A3		GT-Predict	0	637541	3-Hydroxycinnamic acid
At_84A4		GT-Predict	0	637541	3-Hydroxycinnamic acid
At_84B1		GT-Predict	0	637541	3-Hydroxycinnamic acid
At_84A2		GT-Predict	0	637541	3-Hydroxycinnamic acid
At_84A1		GT-Predict	0	637541	3-Hydroxycinnamic acid
At_75B1		GT-Predict	1	637541	3-Hydroxycinnamic acid
UGT71G1		GT-Predict extensions	0	637541	3-Hydroxycinnamic acid
UGT78G1		GT-Predict extensions	0	637541	3-Hydroxycinnamic acid
UGT72B10		GT-Predict extensions	0	637541	3-Hydroxycinnamic acid
UGT74P1		GT-Predict extensions	0	637541	3-Hydroxycinnamic acid
UGT73A10		GT-Predict extensions	0	637541	3-Hydroxycinnamic acid
UGT74N1		GT-Predict extensions	0	637541	3-Hydroxycinnamic acid
UGT75L2		GT-Predict extensions	1	637541	3-Hydroxycinnamic acid
UGT85A20		GT-Predict extensions	0	637541	3-Hydroxycinnamic acid
UGT73Q1		GT-Predict extensions	0	637541	3-Hydroxycinnamic acid
UGT73A12		GT-Predict extensions	1	637541	3-Hydroxycinnamic acid
UGT86A5		GT-Predict extensions	0	637541	3-Hydroxycinnamic acid
UGT94E2		GT-Predict extensions	0	637541	3-Hydroxycinnamic acid
UGT84C2		GT-Predict extensions	1	637541	3-Hydroxycinnamic acid
UGT85B2		GT-Predict extensions	0	637541	3-Hydroxycinnamic acid
UGT74H5		GT-Predict extensions	0	637541	3-Hydroxycinnamic acid
UGT88C4		GT-Predict extensions	0	637541	3-Hydroxycinnamic acid
UGT74H6		GT-Predict extensions	0	637541	3-Hydroxycinnamic acid
UGT75E3		GT-Predict extensions	0	637541	3-Hydroxycinnamic acid
UGT71L2		https://doi.org/10.1093/jxb/eraa562	0	102	3-Hydroxybenzyl alcohol
OleD		GT-Predict extensions	0	637541	3-Hydroxycinnamic acid
OleD		GT-Predict extensions	0	637542	4-Hydroxycinnamic acid
UGT72AY1		https://doi.org/10.1104/pp.20.00953	0	91749226	4-Hydroxy-beta-damascone
UGT73A24		https://doi.org/10.1104/pp.20.00953	0	91749226	4-Hydroxy-beta-damascone
UGT73A25		https://doi.org/10.1104/pp.20.00953		91749226	4-Hydroxy-beta-damascone
UGT85A73		https://doi.org/10.1104/pp.20.00953	1	91749226	4-Hydroxy-beta-damascone
UGT72AY1		https://doi.org/10.1104/pp.20.00953	1	14565843	4-Hydroxy-beta-ionol
UGT73A24		https://doi.org/10.1104/pp.20.00953	1	14565843	4-Hydroxy-beta-ionol
UGT73A25		https://doi.org/10.1104/pp.20.00953	1	14565843	4-Hydroxy-beta-ionol
UGT85A73		https://doi.org/10.1104/pp.20.00953		14565843	4-Hydroxy-beta-ionol
UGT72AY1		https://doi.org/10.1104/pp.20.00953		10176665	4-Hydroxy-beta-ionone
UGT73A24		https://doi.org/10.1104/pp.20.00953	1	10176665	4-Hydroxy-beta-ionone
UGT73A25		https://doi.org/10.1104/pp.20.00953	1	10176665	4-Hydroxy-beta-ionone
UGT85A73		https://doi.org/10.1104/pp.20.00953		10176665	4-Hydroxy-beta-ionone
UGT71L2		https://doi.org/10.1093/jxb/eraa562	0	125	4-Hydroxybenzyl alcohol
UGT71G1		GT-Predict extensions	0	5280567	Hymecromone
UGT78G1		GT-Predict extensions	0	5280567	Hymecromone
UGT72B10		GT-Predict extensions	0	5280567	Hymecromone
UGT74P1		GT-Predict extensions	0	5280567	Hymecromone
UGT73A10		GT-Predict extensions	0	5280567	Hymecromone
UGT74N1		GT-Predict extensions	1	5280567	Hymecromone
UGT75L2		GT-Predict extensions	0	5280567	Hymecromone
UGT85A20		GT-Predict extensions	0	5280567	Hymecromone
UGT73Q1		GT-Predict extensions	0	5280567	Hymecromone
UGT73A12		GT-Predict extensions	0	5280567	Hymecromone
UGT86A5		GT-Predict extensions	0	5280567	Hymecromone
UGT94E2		GT-Predict extensions	0	5280567	Hymecromone
UGT84C2		GT-Predict extensions	1	5280567	Hymecromone
UGT85B2		GT-Predict extensions	0	5280567	Hymecromone
UGT74H5		GT-Predict extensions	1	5280567	Hymecromone
UGT88C4		GT-Predict extensions	1	5280567	Hymecromone
UGT74H6		GT-Predict extensions	1	5280567	Hymecromone
UGT75E3		GT-Predict extensions	1	5280567	Hymecromone
TwUGT2		https://doi.org/10.1080/10286020.2019.1642330	0	5280567	Hymecromone
ApUFGT1		https://doi.org/10.1098/rsos.190150	1	5280567	Hymecromone
ApUFGT2		https://doi.org/10.1098/rsos.190150	1	5280567	Hymecromone
ApUFGT3		https://doi.org/10.1098/rsos.190150	1	5280567	Hymecromone
UGT85K14		https://doi.org/10.1093/jxb/erv335	0	980	4-Nitrophenol
UGT74B1	0.01	""	1	4684	4-Chlorophenol
UGT74B1	2.31666666666667	""	1	7815	4-Chlorothiophenol
UGT85K14		https://doi.org/10.1093/jxb/erv335	0	637542	4-Hydroxycinnamic acid
At_73C4		GT-Predict	0	445858	Ferulic acid
At_78D1		GT-Predict	0	445858	Ferulic acid
At_76E5		GT-Predict	0	445858	Ferulic acid
At_73C7		GT-Predict	0	445858	Ferulic acid
At_73B2		GT-Predict	0	445858	Ferulic acid
At_76C4		GT-Predict	0	445858	Ferulic acid
At_72E1		GT-Predict	0	445858	Ferulic acid
At_89C1		GT-Predict	0.5	445858	Ferulic acid
At_85A5		GT-Predict	0	445858	Ferulic acid
At_85A4		GT-Predict	0	445858	Ferulic acid
At_71B8		GT-Predict	0	445858	Ferulic acid
At_76E4		GT-Predict	0	445858	Ferulic acid
At_76E2		GT-Predict	0	445858	Ferulic acid
At_76E1		GT-Predict	0	445858	Ferulic acid
At_71C5		GT-Predict	0	445858	Ferulic acid
At_72B3		GT-Predict	0	445858	Ferulic acid
At_76E11		GT-Predict	0	445858	Ferulic acid
At_75D1		GT-Predict	0.5	445858	Ferulic acid
At_72C1		GT-Predict	0	445858	Ferulic acid
At_72B1		GT-Predict	0	445858	Ferulic acid
At_84B2		GT-Predict	0	445858	Ferulic acid
At_71C1		GT-Predict	0	445858	Ferulic acid
At_71C2		GT-Predict	0	445858	Ferulic acid
At_89B1		GT-Predict	0	445858	Ferulic acid
At_74F1		GT-Predict	0	445858	Ferulic acid
At_72E2		GT-Predict	1	445858	Ferulic acid
At_72E3		GT-Predict	1	445858	Ferulic acid
At_71C3		GT-Predict	0	445858	Ferulic acid
At_71C4		GT-Predict	0	445858	Ferulic acid
At_71B1		GT-Predict	0	445858	Ferulic acid
At_73B3		GT-Predict	1	445858	Ferulic acid
At_78D2		GT-Predict	0	445858	Ferulic acid
At_71B6		GT-Predict	0	445858	Ferulic acid
At_73B1		GT-Predict	0	445858	Ferulic acid
At_71B5		GT-Predict	0	445858	Ferulic acid
At_88A1		GT-Predict	0	445858	Ferulic acid
At_73C3		GT-Predict	0	445858	Ferulic acid
At_73B5		GT-Predict	0.5	445858	Ferulic acid
At_76E12		GT-Predict	0	445858	Ferulic acid
VVGT1		GT-Predict	0	445858	Ferulic acid
At_72D1		GT-Predict	0	445858	Ferulic acid
At_74B1		GT-Predict	0	445858	Ferulic acid
At_73C5		GT-Predict	0	445858	Ferulic acid
At_73C6		GT-Predict	0	445858	Ferulic acid
At_73C1		GT-Predict	0	445858	Ferulic acid
At_73B4		GT-Predict	0	445858	Ferulic acid
At_74F2		GT-Predict	0	445858	Ferulic acid
At_84A3		GT-Predict	1	445858	Ferulic acid
At_84A4		GT-Predict	1	445858	Ferulic acid
At_84B1		GT-Predict	1	445858	Ferulic acid
At_84A2		GT-Predict	1	445858	Ferulic acid
At_84A1		GT-Predict	1	445858	Ferulic acid
At_75B1		GT-Predict	1	445858	Ferulic acid
UGT71G1		GT-Predict extensions	0	445858	Ferulic acid
UGT78G1		GT-Predict extensions	0	445858	Ferulic acid
UGT72B10		GT-Predict extensions	0	445858	Ferulic acid
UGT74P1		GT-Predict extensions	0	445858	Ferulic acid
UGT73A10		GT-Predict extensions	1	445858	Ferulic acid
UGT74N1		GT-Predict extensions	0	445858	Ferulic acid
UGT75L2		GT-Predict extensions	1	445858	Ferulic acid
UGT85A20		GT-Predict extensions	0	445858	Ferulic acid
UGT73Q1		GT-Predict extensions	0	445858	Ferulic acid
UGT73A12		GT-Predict extensions	0	445858	Ferulic acid
UGT86A5		GT-Predict extensions	0	445858	Ferulic acid
UGT94E2		GT-Predict extensions	0	445858	Ferulic acid
UGT84C2		GT-Predict extensions	1	445858	Ferulic acid
UGT85B2		GT-Predict extensions	0	445858	Ferulic acid
UGT74H5		GT-Predict extensions	0	445858	Ferulic acid
UGT88C4		GT-Predict extensions	0	445858	Ferulic acid
UGT74H6		GT-Predict extensions	0	445858	Ferulic acid
UGT75E3		GT-Predict extensions	1	445858	Ferulic acid
At_73C4		GT-Predict	0	637542	4-Hydroxycinnamic acid
